loan_id,age,employment_years,existing_emi,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
963,44,18,0,5500000,12300000,6,742,12900000,2700000,19800000,4300000,Approved
964,41,10,76358,5000000,14400000,4,874,3000000,9300000,14100000,3900000,Approved
965,41,8,12861,2700000,8100000,16,691,2000000,3600000,8100000,2100000,Approved
966,52,14,58478,8500000,30300000,12,762,12700000,3700000,20000000,4200000,Approved
967,29,8,37159,4400000,10700000,18,324,2200000,3300000,12700000,5400000,Rejected
968,22,0,0,500000,1800000,20,777,900000,300000,1300000,200000,Approved
969,54,23,90917,8300000,21400000,2,662,6100000,12300000,24500000,10200000,Approved
970,34,12,38540,6000000,13000000,12,462,2100000,2500000,14600000,5600000,Rejected
971,38,13,0,4000000,10400000,14,609,2100000,6900000,11700000,4600000,Approved
972,39,11,0,4400000,11700000,20,590,900000,2700000,15500000,2300000,Approved
973,35,13,89914,4400000,15800000,18,779,7200000,5400000,14900000,3600000,Approved
974,50,16,32538,1900000,5000000,14,641,1000000,900000,5500000,2400000,Approved
975,47,9,0,5000000,18400000,12,752,14600000,4000000,10500000,6500000,Approved
976,53,27,0,8000000,23700000,10,305,22200000,11600000,17200000,12000000,Rejected
977,45,23,0,8200000,20700000,10,546,10800000,7000000,25000000,10600000,Rejected
978,54,21,120286,7000000,24200000,8,833,13700000,4100000,26100000,9100000,Approved
979,34,10,50175,2400000,8800000,18,421,3200000,1500000,6700000,1400000,Rejected
980,43,12,73460,6600000,18800000,4,639,3200000,1100000,25100000,4300000,Approved
981,39,13,0,3200000,6900000,20,735,1500000,3700000,9200000,3100000,Approved
982,50,12,0,2600000,5400000,2,377,100000,4900000,6100000,2700000,Rejected
983,41,19,109115,6900000,15600000,20,310,4500000,3600000,20400000,4800000,Rejected
984,48,10,98465,4800000,14000000,2,695,11300000,1700000,15400000,4600000,Approved
985,27,0,0,300000,1200000,4,355,700000,300000,800000,200000,Approved
986,44,21,65939,4300000,14100000,12,525,2100000,1100000,14100000,5500000,Rejected
987,49,11,0,700000,2400000,20,330,1300000,700000,2500000,500000,Rejected
988,32,14,0,9400000,25800000,14,625,28200000,15400000,30800000,11100000,Approved
989,33,15,19344,800000,2900000,10,644,600000,500000,2900000,400000,Approved
990,45,15,0,4400000,14900000,4,865,8200000,6200000,14900000,3500000,Approved
991,46,19,22530,4700000,14800000,6,661,8500000,6000000,13600000,6400000,Approved
992,31,5,0,2300000,5000000,8,884,1400000,1700000,6100000,1500000,Approved
993,38,15,0,8500000,26700000,10,803,500000,16600000,24400000,9600000,Approved
994,40,22,133005,7600000,28300000,12,800,19700000,14800000,15600000,7800000,Approved
995,31,8,16667,3200000,12600000,18,796,6200000,3500000,9600000,2000000,Approved
996,31,4,0,2400000,5000000,4,716,1500000,2800000,6900000,1400000,Approved
997,39,6,10869,500000,1100000,18,479,1500000,500000,1800000,600000,Rejected
998,58,25,0,8500000,28300000,2,810,25200000,4300000,18500000,10700000,Approved
999,52,19,140394,8900000,20900000,18,568,18800000,700000,32700000,5300000,Approved
1000,49,16,0,2800000,5600000,8,842,0,1300000,6100000,1900000,Approved
1001,38,11,49421,2900000,7000000,4,806,5700000,5600000,5900000,3000000,Approved
1002,25,7,50275,4900000,17700000,8,722,9200000,7300000,16400000,3000000,Approved
1003,40,19,0,9600000,20700000,14,442,25800000,9800000,31800000,8200000,Rejected
1004,39,10,49077,3300000,9800000,6,360,4500000,600000,11000000,4400000,Rejected
1005,26,5,0,2800000,5900000,4,461,1600000,400000,8900000,2800000,Rejected
1006,53,20,0,7800000,22200000,10,735,9700000,4600000,23000000,6900000,Approved
1007,34,13,26058,2500000,8400000,12,761,6300000,1300000,8400000,1600000,Approved
1008,42,18,33901,4400000,10600000,20,653,6800000,4600000,16800000,5400000,Approved
1009,49,17,131812,7900000,30800000,4,726,5000000,14600000,23800000,5500000,Approved
1010,49,22,0,8900000,22600000,18,617,8400000,15500000,27900000,11700000,Approved
1011,43,8,124667,5600000,13400000,2,460,3400000,4100000,14800000,4100000,Rejected
1012,33,15,25908,1400000,3300000,8,306,3200000,800000,2700000,800000,Rejected
1013,39,5,9824,500000,1400000,4,471,500000,100000,1300000,300000,Rejected
1014,43,22,0,5100000,15300000,4,628,6900000,3300000,17600000,2700000,Approved
1015,48,14,132625,9800000,25600000,10,404,24400000,6700000,37000000,11500000,Rejected
1016,36,16,97198,8600000,21600000,16,804,15400000,300000,26800000,7100000,Approved
1017,29,6,19191,1600000,3900000,20,804,900000,2500000,3200000,800000,Approved
1018,34,13,58827,2500000,6700000,2,502,3400000,2600000,9400000,1400000,Rejected
1019,51,24,132781,9500000,22600000,6,861,24700000,13200000,29000000,5600000,Approved
1020,41,11,0,3000000,7800000,14,555,6600000,2700000,9600000,1700000,Approved
1021,43,12,0,5100000,13600000,18,351,1700000,3700000,14400000,7600000,Rejected
1022,39,18,184743,7600000,23600000,6,358,20200000,2900000,22100000,10900000,Rejected
1023,46,18,0,8800000,18800000,14,836,17300000,10100000,32700000,5400000,Approved
1024,44,13,9422,1100000,2900000,4,554,2800000,1000000,4100000,1600000,Approved
1025,42,15,93803,8700000,30500000,2,443,11800000,1800000,24600000,8100000,Approved
1026,48,22,110293,6100000,23600000,4,725,17400000,5100000,15600000,4800000,Approved
1027,29,9,0,1900000,7000000,14,818,4800000,3500000,4500000,2100000,Approved
1028,57,19,0,9900000,38700000,6,670,19400000,12600000,35800000,6500000,Approved
1029,49,13,44613,5800000,21100000,6,414,7900000,2400000,16000000,5600000,Rejected
1030,43,17,46979,9500000,37000000,8,887,21800000,18300000,19200000,11700000,Approved
1031,46,15,0,7900000,26600000,12,409,17100000,1400000,22500000,8700000,Rejected
1032,34,12,29308,1300000,4500000,14,679,2700000,2100000,3700000,1600000,Approved
1033,31,1,5688,700000,2600000,18,478,600000,600000,2100000,300000,Rejected
1034,36,10,13061,600000,1200000,2,752,1100000,500000,2300000,700000,Approved
1035,53,17,201099,9400000,33000000,4,616,15400000,5000000,25100000,7800000,Approved
1036,40,5,25460,3800000,12500000,14,842,3700000,6700000,14600000,5300000,Approved
1037,51,25,0,7800000,26300000,20,840,1200000,11300000,24100000,5300000,Approved
1038,61,25,0,7800000,27700000,6,430,2000000,8000000,26100000,5300000,Rejected
1039,33,8,0,2700000,7000000,4,351,1100000,2300000,8300000,2700000,Rejected
1040,48,15,9564,600000,2300000,4,347,0,0,1900000,200000,Rejected
1041,49,15,73709,8000000,28800000,10,576,18800000,7500000,16300000,11900000,Approved
1042,31,12,34437,4000000,11000000,8,799,4400000,6100000,14700000,4200000,Approved
1043,43,11,0,3300000,10800000,2,550,6000000,3800000,11000000,4700000,Approved
1044,52,23,0,5800000,13300000,4,878,8400000,5400000,18600000,4500000,Approved
1045,38,11,0,2400000,4800000,12,895,6800000,300000,7300000,3300000,Approved
1046,49,23,181885,7600000,29700000,6,603,3200000,2900000,27800000,11000000,Approved
1047,37,11,57316,2500000,6900000,12,325,5800000,1600000,6400000,3600000,Rejected
1048,38,9,38384,3300000,11800000,4,393,5700000,3700000,6800000,2600000,Approved
1049,55,28,0,9800000,30300000,2,612,10700000,4600000,32100000,5600000,Approved
1050,42,9,20557,1000000,3800000,8,553,2500000,1000000,2100000,1300000,Approved
1051,38,11,39474,2500000,8800000,14,389,7300000,1400000,8500000,3600000,Rejected
1052,35,11,0,1900000,6800000,4,782,100000,3400000,4900000,2400000,Approved
1053,57,19,40622,3100000,8500000,12,493,8700000,5100000,12000000,2000000,Rejected
1054,48,16,0,6000000,11900000,2,629,2500000,0,19200000,4200000,Approved
1055,45,15,152634,6500000,21600000,10,419,1600000,10900000,22300000,6600000,Rejected
1056,49,15,97993,5900000,15800000,2,444,14300000,4300000,20300000,5500000,Rejected
1057,43,24,0,6500000,15800000,16,301,9200000,9900000,17400000,7100000,Rejected
1058,37,11,62350,3800000,11200000,20,479,1100000,6400000,12000000,5400000,Rejected
1059,47,15,0,3000000,11400000,10,424,1800000,4200000,10900000,1500000,Rejected
1060,50,16,100048,4300000,16900000,18,469,200000,5800000,12000000,6200000,Rejected
1061,46,17,0,3500000,8300000,2,897,7900000,5500000,12600000,1800000,Approved
1062,39,12,0,300000,500000,2,477,700000,200000,800000,400000,Rejected
1063,39,15,0,600000,1400000,16,509,600000,300000,2400000,900000,Rejected
1064,38,7,18864,800000,1700000,4,752,2300000,1100000,3200000,400000,Approved
1065,52,16,44188,5600000,19100000,14,875,16700000,4700000,15100000,7700000,Approved
1066,45,8,26002,1800000,3600000,4,343,3400000,1100000,6200000,1500000,Rejected
1067,45,15,109236,6800000,20800000,20,819,16500000,11900000,26700000,8000000,Approved
1068,55,17,83164,4200000,16800000,2,433,3300000,0,14100000,3700000,Approved
1069,49,12,1053,200000,400000,6,768,300000,100000,600000,0,Approved
1070,40,13,0,8500000,31800000,6,714,17000000,900000,26600000,5600000,Approved
1071,31,5,43820,2800000,10100000,16,531,2900000,2900000,7200000,4100000,Rejected
1072,43,10,0,3600000,8600000,6,529,3500000,3300000,11300000,5200000,Rejected
1073,56,21,0,6200000,19500000,20,448,3300000,7100000,22400000,8000000,Rejected
1074,52,14,42726,2700000,10000000,2,584,6500000,2700000,7700000,3400000,Approved
1075,54,21,0,6800000,22900000,4,501,3900000,9400000,17300000,4400000,Approved
1076,47,14,101729,6300000,24500000,18,848,10200000,3500000,18200000,8200000,Approved
1077,34,14,215800,8800000,19100000,6,586,17600000,8800000,20600000,12400000,Approved
1078,35,16,134527,5900000,13000000,2,386,16300000,5000000,12000000,3800000,Rejected
1079,48,20,107988,9800000,37900000,18,301,6700000,4900000,34300000,6200000,Rejected
1080,43,12,71510,3300000,8300000,6,653,4700000,3100000,8300000,4600000,Approved
1081,32,11,4885,300000,500000,14,448,700000,100000,800000,100000,Rejected
1082,38,7,0,4800000,11600000,16,696,1400000,9400000,11800000,6500000,Approved
1083,45,26,45490,7500000,28300000,16,707,9700000,1100000,16300000,6700000,Approved
1084,44,19,140960,8600000,21700000,4,429,5500000,10800000,30900000,6000000,Rejected
1085,51,26,92544,8900000,21100000,6,631,4200000,200000,25800000,6200000,Approved
1086,63,27,0,9600000,29600000,4,446,22900000,3500000,36600000,13200000,Approved
1087,50,20,34727,7700000,18100000,18,705,6100000,5100000,23800000,6300000,Approved
1088,40,14,94756,7000000,15200000,2,709,10300000,12500000,20700000,4000000,Approved
1089,49,26,75791,7800000,19500000,14,739,1900000,9000000,20400000,4400000,Approved
1090,33,12,108910,5100000,11000000,6,336,-100000,5800000,11600000,7500000,Rejected
1091,47,21,0,9400000,32600000,4,898,18200000,4000000,22000000,10200000,Approved
1092,27,4,8814,600000,2100000,6,558,1300000,1000000,2200000,300000,Approved
1093,52,20,31696,5100000,13300000,4,589,11200000,2700000,20200000,6100000,Approved
1094,43,12,66633,3800000,14400000,2,301,2300000,1400000,7600000,2400000,Rejected
1095,37,7,34609,5300000,21200000,14,516,2200000,5000000,20900000,7700000,Rejected
1096,32,7,6336,1100000,3600000,12,315,1300000,700000,3100000,1400000,Rejected
1097,46,23,105179,6400000,14400000,10,546,10600000,10000000,21200000,5100000,Rejected
1098,44,10,125108,5100000,14500000,14,559,11000000,1100000,12300000,6000000,Approved
1099,51,21,0,5300000,16900000,2,350,15800000,3100000,14300000,6800000,Approved
1100,57,21,28514,6700000,18700000,8,583,9300000,4100000,17100000,6900000,Approved
1101,39,12,0,4000000,9400000,8,874,4400000,3700000,10200000,4800000,Approved
1102,46,14,19649,3900000,11600000,8,808,5800000,3100000,12900000,5000000,Approved
1103,44,8,0,1600000,4900000,16,487,4300000,1100000,3900000,2000000,Rejected
1104,27,5,0,2700000,7800000,14,870,5400000,5300000,5700000,2100000,Approved
1105,34,6,0,1400000,3800000,8,840,1700000,200000,5300000,1500000,Approved
1106,32,12,194644,8000000,19200000,18,682,2500000,8900000,19000000,5300000,Approved
1107,42,21,34217,8200000,28900000,10,668,23800000,4500000,28700000,10900000,Approved
1108,30,7,0,4800000,10300000,8,781,4800000,6800000,11100000,4300000,Approved
1109,37,13,147505,8100000,19000000,6,375,4100000,14500000,19100000,11900000,Rejected
1110,40,9,0,5900000,14900000,14,857,2600000,9500000,16000000,3500000,Approved
1111,49,24,143543,8100000,32100000,6,823,18200000,1800000,24100000,6500000,Approved
1112,26,6,0,1400000,5000000,8,686,1800000,1900000,3200000,1500000,Approved
1113,44,6,17330,1600000,6300000,2,721,3000000,600000,5200000,900000,Approved
1114,38,7,0,4600000,9400000,18,545,800000,2400000,11500000,6300000,Rejected
1115,41,12,42305,2900000,8900000,6,523,900000,5600000,9700000,1800000,Rejected
1116,39,14,109216,8600000,24900000,20,607,13600000,7600000,31800000,5400000,Approved
1117,44,18,35539,3800000,14900000,20,428,6500000,3500000,12200000,2500000,Rejected
1118,56,25,0,8200000,20300000,4,666,13100000,10200000,25900000,7800000,Approved
1119,36,16,22130,3200000,10100000,20,704,3400000,4800000,9000000,3900000,Approved
1120,52,15,69237,8100000,23800000,10,794,5400000,15500000,20700000,8800000,Approved
1121,54,16,0,9800000,23300000,12,430,3200000,12600000,30500000,13900000,Rejected
1122,33,2,1381,200000,500000,20,615,500000,200000,600000,200000,Approved
1123,50,18,0,6600000,14100000,20,360,6800000,5100000,25400000,7800000,Rejected
1124,60,22,0,9100000,18300000,14,458,6100000,9200000,34100000,10000000,Rejected
1125,42,15,0,5500000,20400000,12,887,8800000,9400000,12300000,3300000,Approved
1126,42,18,178137,7200000,27400000,8,735,14100000,14200000,19400000,9500000,Approved
1127,24,5,21264,2400000,5600000,16,379,3700000,600000,7200000,3400000,Rejected
1128,55,19,190578,9600000,25500000,20,544,4000000,11400000,23800000,11100000,Rejected
1129,44,21,76679,5800000,16700000,12,721,1100000,9700000,17200000,7500000,Approved
1130,48,13,26024,2300000,6000000,8,676,6000000,400000,4800000,2200000,Approved
1131,20,2,3709,300000,1200000,4,342,800000,100000,1100000,200000,Approved
1132,52,14,0,9900000,27000000,16,566,3500000,17300000,36900000,11500000,Approved
1133,52,14,23309,3500000,14000000,2,355,8700000,1600000,11800000,2900000,Approved
1134,54,20,83551,4800000,18500000,20,605,5700000,5500000,14700000,5800000,Approved
1135,25,6,35910,1600000,5200000,16,525,300000,2900000,5600000,1600000,Rejected
1136,43,5,8769,800000,2500000,12,403,500000,0,3200000,800000,Rejected
1137,51,20,0,9000000,33500000,18,727,18800000,10500000,28100000,5300000,Approved
1138,35,17,0,8300000,28900000,12,529,18300000,3900000,32500000,5800000,Rejected
1139,47,9,0,2800000,6100000,18,415,2200000,4200000,8400000,2000000,Rejected
1140,38,17,50957,6400000,17300000,10,879,10000000,1100000,15400000,8200000,Approved
1141,33,9,100452,6000000,12600000,16,649,4800000,5300000,23900000,5100000,Approved
1142,39,10,35282,2900000,9800000,16,395,5400000,4300000,8600000,2400000,Rejected
1143,54,20,0,6500000,24100000,20,488,3300000,6000000,22900000,9700000,Rejected
1144,39,4,1180,200000,400000,8,569,200000,200000,700000,300000,Approved
1145,55,21,0,8400000,24600000,14,817,1800000,13100000,31300000,8200000,Approved
1146,38,10,87404,6100000,17800000,20,706,16000000,10900000,16900000,4300000,Approved
1147,36,12,199309,8000000,31200000,8,553,6800000,3500000,21000000,10300000,Approved
1148,42,14,6337,900000,1800000,14,464,2300000,300000,1800000,700000,Rejected
1149,37,13,0,7300000,20000000,6,729,13100000,10700000,17900000,9100000,Approved
1150,38,12,41611,3700000,7400000,12,363,4800000,6800000,10500000,4400000,Rejected
1151,48,22,0,5200000,17200000,12,565,3500000,1300000,20000000,6300000,Approved
1152,40,17,89010,7200000,21000000,14,421,3500000,11600000,21800000,4600000,Rejected
1153,63,26,100107,9400000,34200000,10,512,13100000,15600000,32600000,6300000,Rejected
1154,45,13,0,3400000,12400000,2,730,2500000,3900000,12200000,4600000,Approved
1155,38,12,6944,600000,2300000,8,627,1800000,500000,2200000,300000,Approved
1156,43,16,38505,3300000,10000000,16,434,3000000,4100000,12900000,4100000,Rejected
1157,39,14,34111,5900000,14300000,2,410,11900000,4400000,16900000,4100000,Rejected
1158,36,5,9701,1300000,3600000,16,624,2400000,2300000,3300000,1900000,Approved
1159,39,12,133488,5700000,16900000,4,656,13000000,7400000,22000000,8400000,Approved
1160,44,22,79714,7700000,27300000,16,758,7300000,4600000,24800000,9100000,Approved
1161,47,18,33687,7000000,23500000,18,336,15000000,9500000,19700000,7800000,Rejected
1162,58,26,64508,8100000,21900000,18,378,5200000,3400000,16200000,9600000,Rejected
1163,38,3,24736,1900000,4200000,4,620,4700000,2800000,7500000,900000,Approved
1164,44,6,83294,4500000,9100000,18,593,-100000,600000,12400000,2500000,Approved
1165,57,19,0,9600000,34000000,12,710,23800000,10300000,38100000,7800000,Approved
1166,34,11,0,5400000,20700000,8,753,1900000,800000,19000000,3600000,Approved
1167,43,18,34331,7800000,27200000,16,454,16100000,3400000,17100000,11400000,Rejected
1168,60,24,54227,8200000,19100000,8,619,17200000,12200000,31500000,6600000,Approved
1169,44,21,0,8900000,28500000,6,367,22200000,16600000,21500000,9300000,Rejected
1170,24,4,29709,1400000,3100000,20,384,200000,1200000,4200000,1800000,Rejected
1171,34,8,0,1700000,5900000,16,610,3100000,300000,3700000,1300000,Approved
1172,41,19,76391,5300000,19500000,12,802,9800000,3300000,15200000,3200000,Approved
1173,40,10,0,6500000,25200000,10,858,15400000,10900000,14000000,8100000,Approved
1174,43,21,0,5900000,14000000,8,599,4700000,9500000,17800000,6700000,Approved
1175,49,29,0,9800000,27000000,2,395,18700000,3000000,23000000,9700000,Rejected
1176,54,17,0,7700000,16200000,6,380,11500000,15100000,22500000,6400000,Rejected
1177,37,14,0,7900000,27100000,10,803,20000000,9800000,22200000,6600000,Approved
1178,44,12,0,3500000,8900000,20,809,7100000,1500000,13700000,3200000,Approved
